Patch Number, Robot Number, Seed, Algorithm Time, Success, Run Time, Total Time, Price
2,2,2,1.5344913005828857,True,8.03200000000001,3.85027813911438,155.46703830716015
2,2,3,1.911884069442749,True,41.376000000000005,4.788773059844971,419.8876769843753
2,2,4,1.008634090423584,True,8.767999999999972,3.334989070892334,101.21264743103995
2,2,5,1.6366758346557617,True,6.912000000000006,3.9735898971557617,110.11357772772621
2,2,6,1.0330290794372559,True,8.096000000000004,2.909839153289795,121.37859172975365
2,2,7,1.1015613079071045,True,6.623999999999995,2.9967470169067383,116.90166808048549
2,2,8,1.4115078449249268,True,10.111999999999995,3.797905921936035,154.37940277122465
2,2,9,1.9204299449920654,True,28.54400000000004,5.091402053833008,274.2134205333643
2,2,10,1.5911650657653809,True,10.94399999999996,3.969247817993164,176.6720124977355
2,2,11,1.0107238292694092,True,11.872000000000014,2.952897071838379,107.8941260193165
2,2,12,1.8313632011413574,True,15.136000000000024,4.222868919372559,111.72287142747452
2,2,13,1.0810129642486572,True,600.064,12.076420068740845,157.16551784663199
2,2,14,1.817194938659668,True,37.18400000000008,4.169994115829468,248.48180169398657
2,2,15,1.2962779998779297,True,12.319999999999936,3.703979015350342,128.06248474865697
2,2,16,1.474966049194336,True,23.26400000000001,4.045845985412598,232.54461937443318
2,2,17,2.0776960849761963,True,21.920000000000073,4.165701866149902,228.60008748907683
2,2,18,1.0581393241882324,True,9.791999999999916,3.054388999938965,120.81390648431164
2,2,19,1.2696428298950195,True,7.647999999999911,3.1909279823303223,46.75467891024384

